transaction_id,transaction_date,customer_id,merchant_id,transaction_amount,transaction_type,currency
cc630e32-a40b-4a6d-83ea-bcfa6aa775a6,2024-03-07 19:00:29,8f7d08ce-f7e2-44fa-be2f-1d8f4c2c2138,"Johnson, Barnett and Burgess",716.23,purchase,USD
16d782b7-8c8a-4d6a-bffa-6b92da75c73b,2024-09-05 03:35:53,abd2641b-74ab-4cae-91e4-26c544ebab21,"Miller, Owens and Ingram",700.44,purchase,USD
3a125749-c5db-4bcf-a277-161a4037de42,2024-10-06 14:47:50,fc36ba6f-f280-4a98-9384-f8446c417f92,Rosales Inc,768.13,refund,USD
05611a62-938a-43f7-878e-8281d224c3b0,2024-08-30 00:04:46,9a8314df-a758-4c23-8947-f6184e2c11f5,Hansen-Foster,111.57,purchase,USD
4a1f932a-b851-4b25-bee4-022fdae7f782,2024-04-26 11:40:41,fabf06fe-90d4-4a39-a309-f4b4e7b6ddd9,Long PLC,481.26,purchase,USD
850cfc45-0667-4e21-b613-c8f24fe7a572,2024-03-10 13:34:05,d2b4bb03-ea8f-4b42-ba62-225fb42b2c33,Pope-Bass,868.42,refund,USD
eed7a6ef-419a-4fbd-b441-4698657559d7,2024-03-02 21:31:19,ab603411-9262-47a1-b619-81c3a1f5aeaa,Ramirez PLC,767.84,refund,USD
e8b9edcc-6e67-43c0-83f3-c19d1cecf7cf,2024-11-24 20:45:06,c00bf83f-53cc-4999-b144-ddb0179dece8,Knapp-Tran,490.69,refund,USD
f5d1c38c-57a8-49fd-b1ae-bfee40c27925,2024-07-12 21:15:17,29b2116b-4b40-4cea-a598-581d366dc5a7,"Garza, Stewart and Klein",332.42,purchase,USD
338fdd8c-fd29-4266-8b1d-50941e3efa5f,2024-07-11 05:00:37,893c8417-e6a7-40c4-89d7-c19c7eaa7e45,Campbell-Mcfarland,189.08,purchase,USD
b2ae84f3-7b30-46a1-84b1-5970671e8671,2024-09-21 18:21:18,1ddc5517-5812-4c89-ac82-c3a6514696e6,Robinson-Gaines,773.46,purchase,USD
9b3c51c5-aad8-4937-bc0a-9f67f8caf5dc,2024-07-06 22:32:53,dda70474-ac56-4727-9642-21fe0d882779,"Lee, Cox and Walker",676.29,purchase,USD
bc247e57-d3b2-4adb-ba4c-578d753b1f42,2024-02-28 13:03:10,fe353cea-639d-4c92-b22f-fccb272b8ce9,Harrison-Liu,482.2,purchase,USD
39186120-4fa7-4cd9-90b7-8949b3dbc3f0,2024-05-26 21:49:19,6f1f50c4-6fed-4077-b9b4-9f88bef168ee,Jones-Ellis,775.46,purchase,USD
6e7b92af-2ef6-42d0-adc3-49907f06bad5,2024-05-22 06:39:13,fef21bfc-f857-4f6d-869b-45e32a594513,Ford Ltd,16.45,refund,USD
71b1e9f5-9083-4cef-892b-779bf7ce9655,2024-05-05 12:16:55,57fb317e-7cc7-46a7-8bde-0b915b0cb2e2,Wilson-Martinez,409.04,refund,USD
fd594fc0-82de-48c5-ba76-eb92cf5b7e36,2024-03-31 00:43:23,fe20a6a3-fb7b-4792-8a66-000725c52483,Woodard-Gonzalez,843.91,purchase,USD
d729fe83-548d-4e0f-9720-2faa20da7fa4,2023-12-24 12:19:26,f6f8fec8-8061-46f3-98b1-6efa18200d5a,Gray Group,766.22,refund,USD
513574f0-4ad8-4744-a914-060c892e9b7a,2024-05-25 21:38:18,87d16a6f-7f91-4fb6-9a34-d0da412d9d02,Johnson-Guzman,810.76,refund,USD
f7239f82-d6f1-4e3d-ba4e-cc7dcd48879b,2024-03-25 01:03:05,c4a90257-4d3c-4fb7-b1c5-88432277ad08,Bennett-Farley,583.09,purchase,USD
8c74b48e-199a-416d-87a0-1949cd145a36,2024-02-01 03:40:50,6f968aac-95f3-4396-a1fb-f085fa2d5600,King PLC,686.67,refund,USD
62c997de-9011-4c35-9c8e-c79cda8bd90b,2024-01-12 01:57:34,35968753-1214-4d0f-8ea2-996abde9bd02,Turner-Poole,718.87,purchase,USD
5b107ba6-4bce-4152-b817-1f6d83b03505,2024-05-16 15:40:16,b6eb6768-c896-48c1-b0f0-b314ceffaf87,Smith PLC,397.54,purchase,USD
df69c3ab-f9ef-4d11-b459-0109d7419e01,2024-01-15 03:11:09,031aaed0-8348-4c0b-8962-2fd3ce20e475,Pham Ltd,429.61,refund,USD
bdb59a1b-9dc0-4092-9153-cda8f2ba8690,2024-08-06 17:53:30,13850e3f-8e9f-42a8-a2d3-4c7a21b6c89a,Flores Inc,778.21,refund,USD
33029a2e-f606-4b85-8ccc-713b1197902a,2024-05-15 11:55:50,2ef41a50-858a-4baf-b4f8-e3e08b08a1c2,Smith Ltd,790.79,refund,USD
a63e0ab2-0f3a-4db5-87fd-a6d0c2db6130,2024-07-12 05:48:17,6587fcd5-f5fe-4976-aeda-5d7cc8b3be93,"Young, Fernandez and Williams",781.74,refund,USD
4e165a97-09cb-4e19-aebe-5a9cfcb7649b,2024-10-29 08:28:53,1d1bf6f9-d501-4869-8df5-fa26c75dadc5,Horton-White,780.23,refund,USD
15590dc3-8f68-4395-9975-148012b8128f,2024-09-14 13:11:19,bbd98229-a2ee-462b-8799-6809efcab6d9,"Abbott, Short and Meyer",454.17,refund,USD
e6090dbf-74d5-4fa8-adf4-49ae9d23b03d,2024-02-17 23:25:47,ba668f2c-7c5f-4e29-af20-56eac9e3cd41,Wright Inc,105.33,refund,USD
bdcef2a7-555b-486f-ad1b-b5380023ca0a,2024-05-11 19:56:40,ef1f76ff-85ef-4938-b3c3-893dc210566a,"Brown, Benjamin and Baker",689.14,purchase,USD
1e8c5f04-9531-4171-9e90-444850d99711,2024-04-29 21:34:45,29fda8f6-0b89-48d4-bdc4-1f4a37035448,Campbell-Blackburn,725.95,refund,USD
9c0d3084-01f0-4464-97f6-322094b86814,2024-06-22 11:07:34,1af838aa-f5e8-4908-9c73-f76d0d7e70af,Wilson PLC,127.91,purchase,USD
5addb007-c3eb-4f09-8c84-6f49cb777445,2024-01-29 21:43:18,fcc8ed36-3316-4db2-abef-67aad71f9b8b,Spencer Inc,588.31,refund,USD
f6f91c86-4069-416c-b203-8bb8bc634ebb,2024-11-13 05:06:22,f4bf0eaa-5356-47d6-a114-30430a926b51,Chavez-Santos,525.34,purchase,USD
9daaa689-e362-4044-aa44-7db8432e5ed7,2024-06-04 11:56:26,af1a117f-3dda-4b94-b632-dac3472e7b85,Pena-Foley,354.02,refund,USD
c5984c70-69a0-4ee0-b8ee-48561b564adb,2024-10-18 06:51:26,c7bf5dc7-5794-4e74-aeb9-1976563fe348,Jones Inc,703.64,purchase,USD
03dc1368-1682-4c3d-8c3e-e6beb9ae7cb9,2024-11-20 10:55:49,5b3bf828-659c-4ada-990c-311ffd95e68e,Carson-Griffin,772.78,purchase,USD
c7fc320e-dea9-4fdc-a139-bac1b0ae4948,2023-12-22 02:59:00,73d7e05a-f68e-4ee7-a6fc-f8a23936764b,Mckee and Sons,697.66,purchase,USD
163a6b2f-df52-40c4-8c1f-73d656a2af76,2024-07-14 04:35:52,4b8b2351-0fd6-49ee-86c8-8e0063b9911f,Chapman Ltd,308.95,refund,USD
e03ecee2-5060-4b14-a11c-e07a5bea3adc,2024-10-12 11:37:33,227d87c3-3421-4aeb-ac09-ff0f4ae597a4,Keith-Davis,331.11,refund,USD
70d16892-3b7a-4fb9-a823-39c203bc23c8,2024-03-01 22:47:54,a838bc82-322e-4922-86fa-00295578fac8,Aguilar Inc,5.36,purchase,USD
05679833-01eb-4121-af59-a84a18636078,2024-09-07 21:50:40,82ff03e0-08f1-40f5-85cd-baee959b9bc5,"Parrish, Acevedo and Sanders",642.14,refund,USD
00acfe2c-c942-4d40-b368-145fb005d441,2024-07-17 07:13:42,7209cc47-53ba-4eac-b273-f0b3390e2e23,"Roman, Anderson and Daugherty",555.27,purchase,USD
57e365d7-315f-413a-b06b-6f518d5c7cac,2024-01-29 08:50:54,7b37a478-d4d0-43be-9503-cef5f76ec951,Cruz-Shaffer,924.63,refund,USD
edd85b3b-d22d-4c28-930b-db815f1d4370,2024-05-27 22:52:32,6d1374e3-cf09-407d-94ec-61d5a6a955a1,"Lewis, Miller and Price",812.82,purchase,USD
04a10cfa-1d27-4f4e-8576-84b5276aa4b5,2024-09-10 18:32:27,50ec8fcc-224c-4a64-8d37-b5df609280c1,Obrien and Sons,453.2,refund,USD
d275ed79-3ca9-4f6f-8704-d4b71c51b155,2024-11-25 20:25:16,7b072410-2585-4295-b03a-58f7c4c0e509,"Gomez, Morrison and Morgan",105.79,refund,USD
3ef985c3-e3bf-4ecf-99b4-a3bb8343309b,2024-07-22 17:47:26,d1ef51a6-21dd-45db-b93d-8d15329c7acc,Lee-Terry,638.86,purchase,USD
1530231d-7d3c-41dc-a9ce-89ae8368557a,2024-04-05 19:10:37,4ff304cc-c95c-4956-b29a-d119d9db4dce,Tucker-Flowers,610.72,refund,USD
5487d16f-7989-4c2d-996e-afc9c9422be2,2024-10-26 11:08:34,29a4e040-08a7-4c51-b4a5-e1c0dd1485b8,"Johnson, Collins and Howe",776.34,purchase,USD
1b91f3e3-36ca-402e-859a-359c256ad4ad,2024-08-05 09:04:47,47e59508-e4c1-4087-a6c1-c61162d3c1dc,"Jones, Johnson and Roberts",557.76,refund,USD
1acc5614-9d3e-4f21-8db7-75530aedd3d9,2024-11-28 18:17:05,cd2d6178-a8fc-4be7-8cae-374cfab689b9,Jones PLC,734.72,purchase,USD
5c3611ad-7502-424b-95c8-e54c8e4e047b,2024-11-26 22:42:56,0783cf42-a024-4035-9df5-be63e54fe035,Koch-Scott,453.4,refund,USD
3a6e9f6a-aa94-4d17-9ea5-91c9f0730bb6,2024-04-25 15:49:00,77f4b2b4-d9d0-4af9-9e41-c3f047a5510e,Tucker-Haynes,447.95,purchase,USD
b0724ab5-792d-45ba-b155-a2c37d4bf6c1,2024-08-16 10:01:20,1e64833b-1c5d-4ac3-be8b-2eb17a84e009,"Roberts, Flynn and Yu",287.71,refund,USD
e60420b6-c25b-4017-9472-028764b8b46f,2024-05-03 12:21:36,dadf363c-a661-48dd-a687-43b249202089,Ramos-Larsen,322.37,purchase,USD
f1497a7c-7294-4c0e-b856-1eedb092cf1a,2024-10-12 07:40:59,0d6d0b25-5ef1-4df8-8cd5-1d3f563f2616,Massey-Holmes,882.64,purchase,USD
d02c43ca-13c0-4bd3-9333-7f7907f0b025,2024-06-28 11:54:33,907690a1-2a58-4072-9342-8967779e2d04,Scott-Hernandez,584.19,purchase,USD
a8fcc7d2-4cab-4902-94a1-fc648981b105,2024-07-27 20:09:41,daaac45c-ab5e-4280-86dd-0b3c201b2254,Gonzalez-Allen,793.0,purchase,USD
c506a7b2-7343-49f0-ae78-0737afc7484f,2024-08-01 20:09:14,9b9899be-82f4-4be8-bae0-d0d19c03854e,"Mercer, Hall and Little",948.57,refund,USD
7f9a8438-54b8-4ba2-aa15-713c36b44014,2024-11-05 18:07:59,744947f7-e79d-4da1-90a7-bda7ebacef60,Mckenzie-Moreno,198.1,purchase,USD
348cb56c-a02c-43cc-9985-a8cc2ad03a2e,2024-08-17 05:31:55,539da8c2-e3f3-44af-ad89-f28e8ccefed9,"Fisher, Greene and Martinez",76.3,purchase,USD
113d9e6f-947b-4354-af7e-f2dd23635b29,2024-04-07 08:05:38,e7fb83b2-e458-4e6a-ac62-b3ee3611e0db,Russell-Bell,229.54,purchase,USD
794dd046-3054-45d9-847d-2dd36f0006ae,2024-04-29 20:05:46,f5f7d8c1-22eb-4371-8080-4e6f829d007b,"Wilson, Robinson and Johnson",499.39,purchase,USD
f4234530-8e1f-4e15-a1b1-48b0c21b0e79,2024-03-03 07:08:51,bab963b9-2913-496e-843c-ba131d59f223,"Wilson, Clark and Ferrell",430.1,refund,USD
2767776f-d3e6-48ef-80fe-63b2fe1cb480,2024-08-30 14:58:33,d5347345-61dc-41f8-b617-91b9e8a5d266,"Dixon, Manning and Shaw",154.48,refund,USD
ca70236b-2e8e-4e4d-ac11-314db6728680,2024-05-06 07:39:56,f2b4b75b-ea04-4bae-b445-575c1dfdfc45,House-Hudson,787.12,purchase,USD
84554a56-3349-4325-b289-0640918c5048,2024-04-05 17:58:44,c96c7930-c156-4e90-9846-330882ca9726,Castro Ltd,132.39,purchase,USD
cb4253ed-221e-4448-931c-7e4b1057a949,2024-04-22 02:36:08,6c833d03-ec32-48e0-8e60-a44648a88204,Day-Hodge,102.14,refund,USD
1c407bc6-137d-4849-9eb4-83b2d411b033,2024-02-18 16:32:39,9271547d-d3af-4e75-ba41-dce06b4e48e1,Osborne-Ward,765.91,refund,USD
8de627ef-b2da-4628-aa3c-dc1d1d03c8ff,2024-07-26 09:02:29,c6b9189e-fff5-4cd6-9af6-234dca1d5198,Cohen Group,784.73,purchase,USD
8e30a8d7-a3e7-4148-af20-6663f498fcd4,2024-01-18 16:38:30,58622313-401f-4a02-99e3-44c700de7ba1,Lopez-Gonzalez,340.86,refund,USD
62f1170e-5d52-4995-bd4b-ab2410c0fbbe,2024-06-09 06:05:00,e0fd9f46-ad68-4f26-a131-e48a32b00d21,Myers-Johnson,568.94,refund,USD
5e4bfa99-6f2f-4ba6-a9a4-05f26a1d67b0,2024-03-22 04:05:13,18f7bef1-7540-4408-afae-07ed94c354be,Garner Group,969.97,refund,USD
0d5013da-ebbf-4840-a2c8-928163ca2a5b,2024-02-22 11:32:56,e9d908db-4b8e-47f4-b991-999477555dcb,Wang-Young,243.58,refund,USD
24c29e6c-71f2-4797-b4c4-18f6910c4ddb,2024-05-22 21:12:11,af41e3cc-3491-4a45-9933-bdf9efcec36b,Mcintyre-Conrad,398.67,refund,USD
4ffea56a-8ddb-4970-96ce-ab8aee74ce26,2024-03-06 21:36:35,b2623ef0-adfa-4aad-8525-68598b61c99c,"Jones, Brown and Macdonald",123.81,refund,USD
74d5da66-3a03-47e0-bce2-a10255aeee43,2024-05-12 12:24:06,bf1faba6-4911-4699-a0e0-540d3929439d,White and Sons,740.34,refund,USD
dac5ca93-64a5-4321-95f1-799adc3e2c37,2024-09-20 05:04:44,a6c7999f-e166-4b9a-9afe-8e7373f1b3e4,Heath Inc,830.84,purchase,USD
7ad546ec-63e4-4b8f-be85-db784cc33a64,2024-07-21 08:03:50,aaf87fc5-9a22-4261-b8a5-5720ce5e65f9,Tran and Sons,660.53,refund,USD
c5e61699-17c4-498a-9cf9-1deb3770063b,2024-07-19 20:50:23,36ed8b7e-39be-46da-9de8-a7203638c1c6,Thomas-Sandoval,164.2,purchase,USD
1c53eb57-bf1f-4549-9f6b-5cd7e8b9dd44,2024-10-26 09:07:00,7ef0f77e-4763-43ac-af0e-a640ee826062,"Simmons, Reyes and Thompson",332.95,refund,USD
cb42f062-521f-4004-895a-8294338058f0,2024-06-05 07:59:53,2b019bca-c81f-42e1-8065-e1bf0ef0862b,"Perkins, Moore and Brandt",898.69,purchase,USD
9d6713ea-2a01-4407-9484-07f3c4ba1c8b,2024-09-18 15:07:32,077bf48a-a119-491b-8ead-7c903dd0b4d1,Calhoun LLC,334.33,refund,USD
bb16d075-be07-44a8-8188-1e118d56155e,2024-03-28 14:48:24,9ea64e81-2278-424a-a25e-49b09244ec15,Nelson Inc,75.16,purchase,USD
b3f21d54-0d15-4396-9832-393d551e908c,2024-02-08 20:06:30,24ce7483-950e-48d6-9a62-6b1ec966b447,Tucker-Ross,982.06,purchase,USD
dd22b6c6-2b24-4026-bf43-6083314461fb,2024-06-05 06:12:47,e9e57153-5eb7-4543-b3ff-1a4089f4fc00,Hunter Ltd,301.34,purchase,USD
b0cff594-75b7-4175-a75a-1b09d0b80f37,2024-08-04 19:06:46,576eaa01-fa53-478c-abab-34535444ceeb,Todd-Harding,201.66,purchase,USD
36d72ec3-574b-4676-9749-e810dbcef9d3,2024-01-17 04:44:36,d34ec419-0e7f-4e46-bdf3-74a4090243a7,Anderson Ltd,547.4,purchase,USD
b926ccc2-74b5-4907-924c-364e6254a298,2024-01-03 00:18:26,94e79645-5817-472f-9b94-6989b4be06e6,Jones and Sons,456.4,purchase,USD
8dff6a73-e231-46ce-a4ae-758fb3a32c52,2024-04-11 09:58:14,f139e1b5-fe91-4faf-b86e-82bf96be7825,"Turner, Burns and Castro",734.81,refund,USD
e93a003b-ccba-4c58-9afd-058c45823511,2024-05-20 02:07:56,18a7999a-95b0-4d9f-914c-522af7493cd2,Wilson PLC,565.62,purchase,USD
be5ed5c6-ccf3-4504-9706-c6b611380eea,2023-12-15 19:44:18,1a373264-050c-47a1-812e-2e41e9192b23,"White, Jones and Baldwin",13.95,purchase,USD
f290c8d6-023b-4122-8417-e1374df32bf1,2024-02-23 16:32:32,5351f29b-c1f7-4d22-bcb0-0d0f80f065af,"Lowe, Schultz and Vance",499.35,refund,USD
f9006ef9-e19c-4055-a819-32a4294da00a,2024-07-29 08:16:08,912bb82e-b7a4-4678-9d7d-d6e4da680dc5,"Mullins, Simpson and Baldwin",144.03,refund,USD
4f9cecfa-a888-4aa6-843b-23701274efc5,2024-07-09 04:50:39,7e4d3b75-59b8-4f50-a3c7-62ae0296b156,Nelson Inc,840.99,refund,USD
c06eb057-bd6b-4b4c-a66b-cd2a536bf7a6,2024-11-10 05:51:50,b53e77d3-ba43-47eb-bc99-23890e853aff,Smith-Thomas,454.77,refund,USD
dc1b487a-dfbd-4795-994e-339310ef0e7e,2024-07-05 08:35:31,c354c85c-2f31-4f5c-ae36-2b7509fbf553,"Allen, Moss and Todd",76.29,refund,USD
a75c633e-310b-4946-900d-b6bbd846ec8b,2024-10-13 10:55:12,940c3694-8f18-4c56-a256-e00c24067838,"Jensen, Johnson and Peterson",735.18,refund,USD
4408e2d9-b65a-40e7-927d-172a8f004755,2023-12-26 06:55:16,35005091-5f1f-4ca0-8b83-6c928aec4a85,Bowman-Whitney,767.61,refund,USD
f26ccade-d838-44ea-9ab1-48b97a9dec9e,2024-09-02 10:52:20,b3e0f0c3-9dc4-4fc0-a604-0637e49c9810,"Harper, Thompson and Harris",988.21,purchase,USD
cfaa151a-75d0-4304-a8ac-3095e4cc3b54,2023-12-29 06:02:34,6582705e-56f7-4955-84b7-0a5c86e0ae6f,Smith PLC,206.6,purchase,USD
3151da16-825f-44c3-b336-6513e975b756,2024-10-11 17:23:21,1aa2c625-c012-4db5-90b5-2792d502d584,"Brown, Rogers and Freeman",397.29,refund,USD
a1922b8b-02be-4cc6-ba0f-68196408801f,2024-07-14 21:13:39,60df6d41-4ef1-4415-b965-f25a95f1ee17,"Valdez, Gutierrez and Peterson",952.73,purchase,USD
44681356-8f05-41dc-bee0-dfafff720e06,2024-09-24 09:44:49,c8590ff4-f6cd-44f2-b0d7-fa8297a00cb2,"Guzman, Kidd and Krause",297.52,refund,USD
f9733e75-075f-4d5a-87fa-a99984a15ed5,2024-08-01 01:02:47,8eefc65c-c9e9-434e-8fb2-586434c72494,Nolan-White,613.37,purchase,USD
f43b0466-5ca9-4470-84ce-424d8508040d,2024-06-11 19:26:53,cc064233-b407-4bf3-83db-c6ad1972ca8e,Brown PLC,240.11,purchase,USD
8135881d-f05f-40ee-93eb-66430c356c3c,2024-10-01 02:05:37,3ebe0bd7-c047-4830-aecd-2e65b397c10a,Brown Inc,188.38,refund,USD
620a4442-6c9d-46f5-b6c6-c1ffe7d34469,2024-09-13 16:03:38,8782cf4d-6a27-4611-af77-d9406f46681c,Barker-Carr,577.96,purchase,USD
40a9d20b-1af8-4549-bd61-e9d7b89e55d2,2023-12-28 13:20:30,a553bcd7-2e44-4e29-8cfd-c28c5f42f0a4,Gonzalez Group,170.56,refund,USD
4419a587-f94b-46b9-a1a4-4a34c18aecdb,2024-04-05 06:35:24,387a986f-65a9-4698-a276-5784d83d2062,"Mcgee, Jones and Gibson",890.12,refund,USD
93187c61-32c5-442f-b56c-7d0c02858e42,2024-06-18 00:39:18,c9165663-ddeb-4745-be89-5023175befbc,Rodriguez-Branch,469.6,refund,USD
2278f25d-a24a-4e8f-9c1f-876a7aa5caf1,2024-05-13 16:15:53,50896bec-6d02-4912-9d4a-d34d1039efcb,"Arroyo, Gill and Robertson",719.58,purchase,USD
83f09bcf-446d-414a-a5e3-0206b67c7e5d,2024-07-25 10:47:30,e2be0eda-705f-414d-8498-ab5bc1260598,Ortiz-Morris,223.98,refund,USD
376b2d21-ac18-4d14-8335-c7a4b56b867e,2024-05-27 17:14:33,04a2b169-9b4a-43a6-9e24-38b2575238fa,Rivera-Andrews,472.32,purchase,USD
7f05a6ab-ed8b-42f0-91bf-34633a09c258,2024-03-14 14:36:32,1551d6cb-3d18-496b-a785-f3317382a763,Miller-Jackson,5.7,refund,USD
fbcb87e5-7182-422e-ac46-056d8894627b,2024-04-08 02:17:07,74a26484-a679-4421-8950-afc82911fce1,Lin-Bautista,168.06,refund,USD
cfa0e2f8-3f70-4d02-8c76-bc473a9c95ff,2024-05-01 09:11:34,70d41ad4-77e0-4713-aa50-23469253932d,Howard-Pacheco,198.02,purchase,USD
d815d2e2-3fd8-4e05-978f-dc69500a5b21,2024-10-23 20:17:17,81702e87-2bc9-492a-981b-2acfe3b1297d,Fernandez Ltd,280.76,purchase,USD
bf4e8f42-3a8f-449c-b6cb-1cb24dac709b,2024-09-05 13:40:46,ab6c9ab9-a43e-4787-9727-2c1fccd136a6,Morales-Robles,275.87,purchase,USD
ac7a3aa1-2ec9-4c5d-8f4d-52e16748d2d0,2024-06-21 04:38:45,a8ad73ba-65de-4831-90c1-55c9b9fe7260,"Adams, Melton and Barnes",88.22,purchase,USD
d6330b50-ee40-40b3-b84f-79cb3b93e2c8,2024-09-20 05:58:23,3c84f234-4d55-487d-a37d-c36e376fde05,Barr Inc,125.61,purchase,USD
23e90e3e-272b-4737-b7c8-3f9142d5e19c,2024-03-10 10:18:14,7a55d052-80b6-49e9-9837-d108042f5c31,"Davis, Hamilton and Wilson",934.27,purchase,USD
b30c5965-c074-4059-89a1-c9d45fd23a0d,2024-08-02 07:50:13,b7420f1a-43ef-4f25-b538-20d55b076c2f,Porter Ltd,390.32,purchase,USD
57074c0a-7979-4b59-9360-85eb79670bdb,2024-03-04 05:50:13,6b4b5f71-8aad-4e07-bf25-7b5245f12111,Carlson-Carpenter,21.96,refund,USD
4f5ddd06-a39f-4cf1-b338-0fe727940515,2024-01-29 23:55:26,af2a1a1b-5b96-4625-a9ff-7ea2c056acab,"Dunn, Mccarthy and Ward",557.61,refund,USD
62cdfa30-5238-47ea-bb12-8a08c5702f76,2024-01-21 02:23:44,45a9ebfd-dc9e-4e25-884f-d489cd696ef3,"Arnold, Castillo and Gonzalez",918.65,purchase,USD
c013495c-e155-4fa9-ad09-84bb18f95080,2024-07-24 08:26:12,b2fb5564-747c-461c-82cf-9404930d652e,"Jackson, Solis and Williams",266.86,purchase,USD
64d07032-7724-40fc-a172-5068c811d832,2024-09-26 23:03:38,6a4613ad-b8d7-4937-be8c-2ff1a673c61d,"Davis, Austin and Parks",335.53,refund,USD
6a5a1104-2371-4789-9012-c93978e86b2e,2024-04-09 15:49:26,0de4bd6a-50e6-4f0f-8561-4dbee0193ea0,"Pollard, Neal and Travis",423.72,purchase,USD
05ced50d-5348-4c48-9114-c308bc994a6f,2024-06-04 22:37:00,7438f3fa-3fd4-4952-8d59-969ce315ba30,Ford Group,22.71,purchase,USD
8df0ddea-3370-42b8-a538-71091384e439,2024-11-27 14:20:30,ee69b4ab-cd79-4285-8586-d2b22ef8b69d,"Smith, Smith and Martinez",515.38,purchase,USD
f25eabb6-fe26-4448-8788-55dd97d63554,2024-10-14 07:12:28,77b0299c-7d39-4b28-88ea-e6f67bbe0a2a,Perez-Reed,379.52,refund,USD
37a8ee23-0445-4063-bb95-ad00038b654e,2024-01-14 16:02:15,bb5fc93c-9de6-4175-a20b-77ae1747b9b8,Robinson LLC,285.55,refund,USD
1f918b25-c159-4c60-8565-10275d6d864f,2024-10-10 10:23:59,0bcb7053-2200-4461-b0cb-b8986e6e37c9,Levy-Fischer,285.35,refund,USD
c10aa2b7-49e4-47f1-b7b6-4a0828967098,2024-09-06 21:13:33,5eabb445-00d8-48bf-9ff7-d4dc90fd1c11,Hurst Inc,836.65,purchase,USD
59282581-461f-4e80-a6a0-d0069ea114d0,2024-10-01 00:44:27,db5cb0e3-f815-4507-8ec3-0eb9c1939ba1,Decker PLC,446.47,purchase,USD
fad66d73-b11f-4689-a033-51c7acb9a500,2023-12-19 22:31:52,a5a6ba81-411c-4ebc-969a-f461e8b60dc6,"Stafford, Ellis and Ray",658.76,refund,USD
7a9bfd31-c484-4724-bc73-b99088078779,2024-07-16 17:57:24,f0970384-93cd-40f2-9527-5de62c361e43,Gomez and Sons,375.77,purchase,USD
fdfa5316-6a5a-4031-a63a-b7567c187949,2024-05-31 13:36:11,a37fe528-4f44-4866-a806-71baa1bef6b4,Mcdonald Ltd,265.9,refund,USD
ce597cd6-2335-4009-b1d5-d91ec202ebb1,2024-06-19 08:04:01,55fcc5b9-8839-490b-a73c-9982229a8bc9,"Patterson, Christensen and Huang",386.91,purchase,USD
085112cf-dfbd-4149-bdcc-5cae0582dd1a,2024-06-15 15:45:00,b009b8e0-2657-414d-86da-f4ac911011ef,Shepard-Cardenas,129.8,purchase,USD
d0c5b715-f07b-4f76-9a5b-7f9f7f28f5ff,2024-08-08 03:20:46,2bd8db7e-0ef6-4751-a610-7f644ec02e26,Weeks Ltd,209.63,refund,USD
f3c0a5ec-e02a-4766-b626-c5ed6ac17ddf,2024-01-30 10:33:28,6ec5b9b8-05d5-4c9e-a2f1-105f02753228,Campbell LLC,357.84,refund,USD
291ad5a4-908e-4a8e-9965-63be32ce5c0e,2024-05-26 02:25:41,7a6a6c1e-e6a4-4fc4-bd85-ace31ada45c7,Rodriguez-Stout,385.71,purchase,USD
bab8296e-bd7d-4efc-9650-4055d533d3fc,2024-02-14 13:33:35,95c3354f-7ee2-453c-b194-cd97b47c7738,Mendoza and Sons,36.83,refund,USD
f4b346a8-41d3-40c7-8771-a15b4d6b6a3e,2024-01-23 23:33:44,1e2577b1-f77b-4843-bf2d-83628c65bed9,"Bell, Velez and Smith",283.79,refund,USD
a4e82dd9-ef75-40e9-8079-c5cb95aabf35,2024-03-31 08:28:39,6baeed77-d6d4-4661-a504-06cfb9354d81,"Thompson, Baker and Garcia",732.42,refund,USD
cbba311d-f4d8-48f3-84a5-a5c1c4eed7eb,2024-06-27 14:38:17,4da1b714-f183-4822-b091-822a7e9fb04b,Johnson-Randolph,569.63,refund,USD
88717a1b-80f6-4f46-93d2-7be0960f1cf8,2024-07-08 06:14:01,db8ac8cf-130b-4c9c-be8b-7cdadfe2a345,Martin PLC,221.7,purchase,USD
c33d3467-3ed1-439a-a93a-d549435ae844,2024-11-29 19:09:24,85da519a-df19-4345-8327-600048303dbc,Jones-Mcguire,536.63,purchase,USD
d402f45e-2fa9-4aec-80a4-02d41ae07047,2024-11-15 17:29:31,612b40dd-7d1b-44c3-b84c-bc3c3234f650,"Fuller, Ballard and Smith",278.15,refund,USD
bd6fc886-05c6-44dc-8589-8eb9a850e12b,2024-05-16 06:42:07,59dbfea1-e7fd-4cf5-8906-e3423f8306d4,"Mayo, Nguyen and Moore",577.13,purchase,USD
5d04ef67-8ef6-4452-94c8-9bdf135e50ad,2024-11-09 08:32:44,11ae2f72-6021-4234-9fa2-428dfa25df62,Johnson-Nichols,821.75,purchase,USD
94de29ea-780d-4a53-9741-ed505f99560a,2024-05-04 03:35:26,b1dbbddf-2025-4e0e-9aed-0091256fbc81,Collins PLC,367.0,purchase,USD
9f73d21a-bda7-4395-a670-c9a6ea52ce2c,2024-10-24 16:31:25,88f86684-d133-435a-870b-3253d6c85d29,Barnett PLC,311.42,purchase,USD
c76d1505-0014-4596-880a-ed1eba8ed369,2024-03-10 13:34:25,4ad42143-7e1a-4ce0-ab4c-4d3f6d4c617f,"Jones, Marshall and Clements",996.41,refund,USD
